Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
02:13.1,06:47.5,Google Snippets,No Augmentation,0.431798276,0,229,0.582700142,84.42367601
30:49.1,06:57.7,Google Snippets,Augmentation with max. window size 2,1,4,163,0.426279824,88.81386037
03:01.5,07:02.1,Google Snippets,Augmentation with max. window size 2,0.397940009,12,230,0.589750245,85.64189189
13:03.3,07:23.4,Google Snippets,Augmentation with max. window size 3,0.552841969,21,170,0.497537021,85.05467801
23:49.6,07:32.6,Google Snippets,Augmentation with max. window size 2,0.337242168,17,229,0.581781258,84.66135458
42:05.2,07:50.0,Google Snippets,No Augmentation,0.552841969,20,183,0.463748276,89.30741191
58:14.1,07:57.4,Google Snippets,No Augmentation,0.552841969,14,192,0.501961848,86.5127582
17:43.9,08:30.0,Google Snippets,Augmentation with max. window size 3,0.259637311,19,304,0.644263748,83.72093023
04:52.4,09:00.7,Google Snippets,Augmentation with max. window size 2,0.552841969,3,163,0.515847636,85.54070474
11:09.5,09:25.0,Google Snippets,No Augmentation,0.397940009,23,225,0.601083902,83.44594595
24:05.1,09:41.3,Google Snippets,No Augmentation,0.397940009,2,182,0.541109517,85.30405405
20:42.2,09:50.4,Google Snippets,No Augmentation,0.337242168,21,242,0.569099626,84.26294821
03:50.4,10:17.9,Google Snippets,Augmentation with max. window size 2,0.657577319,6,145,0.482188221,87.21881391
00:59.5,10:34.7,Google Snippets,Augmentation with max. window size 3,0.508638306,22,193,0.499849485,87.05416116
33:39.0,11:08.2,Google Snippets,Augmentation with max. window size 2,0.283996656,28,252,0.601901993,83.21513002
43:26.3,11:35.2,Google Snippets,Augmentation with max. window size 2,0.657577319,19,194,0.514165712,85.78732106
23:20.7,11:41.7,Google Snippets,No Augmentation,0.30980392,2,265,0.59423901,85.2494577
49:15.7,11:52.5,Google Snippets,Augmentation with max. window size 2,0.795880017,15,148,0.433040574,88.27173913
26:08.7,12:12.2,Google Snippets,No Augmentation,0.283996656,4,265,0.655826381,82.50591017
01:54.9,12:39.2,Google Snippets,No Augmentation,0.552841969,28,203,0.523430071,87.48481166
23:50.0,12:48.4,Google Snippets,No Augmentation,0.337242168,28,225,0.523814919,86.05577689
16:42.8,12:49.0,Google Snippets,Augmentation with max. window size 2,0.283996656,21,346,0.661208323,82.9787234
25:40.6,13:28.6,Google Snippets,Augmentation with max. window size 2,0.283996656,7,289,0.626505516,82.74231678
56:56.0,13:45.4,Google Snippets,Augmentation with max. window size 2,0.795880017,1,137,0.502875507,85.59130435
23:57.7,14:40.2,Google Snippets,No Augmentation,0.30980392,9,272,0.523885657,86.11713666
22:21.1,15:00.7,Google Snippets,Augmentation with max. window size 3,0.283996656,17,293,0.611985581,83.92434988
44:42.4,15:12.2,Google Snippets,No Augmentation,1,29,148,0.400110445,89.45318275
48:47.9,15:57.6,Google Snippets,No Augmentation,0.431798276,27,309,0.614928899,86.13707165
59:27.9,16:07.2,Google Snippets,Augmentation with max. window size 2,0.602059991,15,180,0.482964816,87.27678571
16:16.1,16:20.3,Google Snippets,Augmentation with max. window size 2,0.602059991,1,142,0.459853425,86.27232143
25:51.3,16:29.5,Google Snippets,No Augmentation,0.283996656,25,294,0.51611232,86.05200946
25:46.0,16:54.0,Google Snippets,Augmentation with max. window size 3,0.397940009,8,182,0.59730202,84.45945946
15:12.2,17:19.6,Google Snippets,Augmentation with max. window size 2,0.013228266,0,237,1.270458581,65
05:05.6,17:53.2,Google Snippets,No Augmentation,0.602059991,12,188,0.449573355,86.49553571
19:48.3,18:06.1,Google Snippets,Augmentation with max. window size 2,0.397940009,19,208,0.679985173,82.26351351
44:43.7,18:10.0,Google Snippets,No Augmentation,1,8,158,0.418085543,89.06119097
04:37.5,19:19.4,Google Snippets,Augmentation with max. window size 2,0.508638306,12,208,0.646476406,85.20475561
16:07.6,19:22.9,Google Snippets,Augmentation with max. window size 3,0.366531544,17,260,0.528946732,84.95412844
51:26.8,19:42.1,Google Snippets,No Augmentation,0.886056648,17,157,0.504426474,87.93899371
54:59.6,19:49.0,Google Snippets,Augmentation with max. window size 2,0.886056648,6,135,0.546723388,87.14622642
17:19.6,20:03.2,Google Snippets,Augmentation with max. window size 2,0.013228266,1,321,1.33764464,70
28:14.2,20:09.7,Google Snippets,Augmentation with max. window size 3,0.283996656,3,296,0.660480113,82.50591017
26:41.0,20:14.1,Google Snippets,Augmentation with max. window size 2,0.337242168,24,239,0.57204559,83.06772908
55:31.9,20:50.0,Google Snippets,No Augmentation,0.431798276,13,305,0.563278697,86.44859813
20:39.7,21:11.8,Google Snippets,Augmentation with max. window size 3,0.468521083,25,185,0.513755222,86.37015782
07:46.8,21:25.2,Google Snippets,No Augmentation,0.602059991,26,184,0.459383547,88.28125
56:01.1,22:00.0,Google Snippets,Augmentation with max. window size 2,0.721246399,10,169,0.454897773,88.55547945
05:37.3,22:16.2,Google Snippets,Augmentation with max. window size 3,0.508638306,15,213,0.490268007,87.18626156
18:22.0,22:20.4,Google Snippets,No Augmentation,0.552841969,0,173,0.46650015,87.48481166
21:50.8,22:34.5,Google Snippets,Augmentation with max. window size 2,0.468521083,22,184,0.514497417,85.6527977
31:59.9,22:40.8,Google Snippets,No Augmentation,0.283996656,18,316,0.532274687,85.10638298
14:23.0,22:49.3,Google Snippets,No Augmentation,0.468521083,12,227,0.437100223,88.37876614
20:03.2,23:26.3,Google Snippets,Augmentation with max. window size 2,0.013228266,2,405,1.382313206,60
33:41.9,24:56.0,Google Snippets,Augmentation with max. window size 3,0.397940009,22,183,0.611941648,83.61486486
02:53.5,25:01.2,Google Snippets,No Augmentation,0.721246399,21,177,0.410859879,89.34041096
08:14.5,26:16.9,Google Snippets,No Augmentation,1,15,136,0.397521305,89.32186858
11:50.1,26:31.8,Google Snippets,Augmentation with max. window size 2,0.552841969,17,189,0.569818411,84.32563791
42:55.4,26:48.0,Google Snippets,Augmentation with max. window size 3,0.283996656,10,284,0.666710745,84.1607565
08:53.2,27:45.4,Google Snippets,Augmentation with max. window size 2,0.552841969,24,203,0.500575382,87.12029162
28:20.8,28:02.7,Google Snippets,Augmentation with max. window size 3,0.508638306,9,177,0.524246422,84.94055482
17:27.0,28:16.3,Google Snippets,Augmentation with max. window size 3,0.397940009,29,256,0.593685239,83.9527027
24:32.9,28:54.7,Google Snippets,No Augmentation,0.508638306,3,197,0.47660427,86.78996037
50:29.6,29:11.0,Google Snippets,No Augmentation,0.602059991,4,193,0.460751055,87.38839286
52:54.0,29:14.8,Google Snippets,Augmentation with max. window size 3,0.30980392,1,205,0.611814281,83.73101952
20:28.0,30:12.1,Google Snippets,Augmentation with max. window size 2,0.657577319,27,157,0.503159131,87.32106339
30:17.0,30:33.9,Google Snippets,No Augmentation,0.397940009,16,234,0.501418688,86.14864865
42:08.8,30:47.2,Google Snippets,Augmentation with max. window size 3,0.366531544,11,189,0.567168128,84.40366972
40:58.2,31:17.8,Google Snippets,No Augmentation,0.468521083,5,171,0.544969639,84.21807747
27:43.8,31:45.3,Google Snippets,Augmentation with max. window size 3,0.508638306,2,177,0.461986233,87.05416116
29:55.3,31:52.6,Google Snippets,No Augmentation,0.366531544,12,272,0.564259818,84.7706422
34:09.3,32:55.5,Google Snippets,Augmentation with max. window size 2,0.397940009,5,211,0.602105123,84.7972973
10:44.6,33:14.9,Google Snippets,No Augmentation,0.886056648,3,144,0.369832308,89.70408805
33:33.7,33:42.6,Google Snippets,Augmentation with max. window size 2,0.468521083,8,184,0.500441357,86.2266858
35:33.8,33:43.9,Google Snippets,Augmentation with max. window size 3,0.552841969,7,187,0.5600943,84.44714459
33:31.5,34:05.1,Google Snippets,Augmentation with max. window size 2,0.468521083,29,184,0.59015504,84.50502152
17:04.2,34:25.0,Google Snippets,No Augmentation,0.657577319,24,178,0.479798872,87.62781186
13:27.2,34:48.9,Google Snippets,Augmentation with max. window size 2,0.552841969,10,209,0.443557507,87.2417983
21:19.1,35:12.7,Google Snippets,No Augmentation,0.657577319,17,169,0.517758885,86.80981595
43:29.6,35:31.4,Google Snippets,No Augmentation,0.283996656,11,330,0.528405038,84.86997636
06:46.5,35:53.5,Google Snippets,Augmentation with max. window size 2,0.886056648,13,142,0.499398855,86.45345912
40:04.3,36:16.9,Google Snippets,Augmentation with max. window size 3,0.468521083,11,173,0.559742939,85.6527977
46:55.3,36:40.3,Google Snippets,Augmentation with max. window size 2,0.366531544,15,204,0.558076798,86.05504587
53:18.8,37:02.7,Google Snippets,No Augmentation,1,1,179,0.437802745,89.25051335
34:58.3,37:28.9,Google Snippets,Augmentation with max. window size 2,0.508638306,20,183,0.495794011,87.31836196
06:45.0,38:01.3,Google Snippets,No Augmentation,0.552841969,6,207,0.446703459,88.57837181
04:50.2,38:47.5,Google Snippets,No Augmentation,0.468521083,25,247,0.586326487,86.94404591
31:41.1,38:49.2,Google Snippets,No Augmentation,0.468521083,19,215,0.520413768,85.50932568
40:04.0,41:11.2,Google Snippets,Augmentation with max. window size 3,0.552841969,28,196,0.572313523,84.69015796
49:41.0,41:45.1,Google Snippets,No Augmentation,0.366531544,19,226,0.595787485,85.13761468
52:56.4,42:30.7,Google Snippets,Augmentation with max. window size 2,0.366531544,8,203,0.55682033,84.58715596
41:41.9,43:03.2,Google Snippets,Augmentation with max. window size 2,0.366531544,22,253,0.599408205,83.30275229
05:47.9,43:20.4,Google Snippets,Augmentation with max. window size 2,0.886056648,27,176,0.484121661,87.24622642
32:39.5,43:32.0,Google Snippets,Augmentation with max. window size 3,0.431798276,6,249,0.554667319,84.57943925
42:17.7,43:46.8,Google Snippets,Augmentation with max. window size 3,0.366531544,25,241,0.622547833,84.03669725
31:46.4,44:49.0,Google Snippets,Augmentation with max. window size 2,0.508638306,27,204,0.459338074,88.50726552
42:02.7,44:55.7,Google Snippets,Augmentation with max. window size 3,0.508638306,29,183,0.496759306,86.78996037
36:25.5,45:41.6,Google Snippets,Augmentation with max. window size 2,0.468521083,1,227,0.523231781,85.6527977
45:49.6,45:43.9,Google Snippets,Augmentation with max. window size 2,0.397940009,26,218,0.589643299,84.96621622
52:02.5,45:46.4,Google Snippets,Augmentation with max. window size 3,0.337242168,27,238,0.506062486,87.25099602
10:07.4,46:17.2,Google Snippets,No Augmentation,0.886056648,10,166,0.379589234,90.04748428
45:37.4,46:46.1,Google Snippets,Augmentation with max. window size 2,0.431798276,24,202,0.566445354,85.20249221
50:54.9,47:49.9,Google Snippets,Augmentation with max. window size 2,0.366531544,29,223,0.506953529,86.78899083
57:45.7,49:18.1,Google Snippets,No Augmentation,0.366531544,26,219,0.524007984,84.7706422
17:00.4,49:32.1,Google Snippets,No Augmentation,0.721246399,28,193,0.473376179,88.20547945
51:36.9,49:36.5,Google Snippets,No Augmentation,0.431798276,7,217,0.518992064,86.29283489
56:49.1,49:46.2,Google Snippets,Augmentation with max. window size 3,0.397940009,16,206,0.57199328,84.62837838
32:32.9,49:57.3,Google Snippets,Augmentation with max. window size 3,0.431798276,27,261,0.590383151,80.21806854
57:11.7,50:15.6,Google Snippets,Augmentation with max. window size 2,0.468521083,15,171,0.62158982,84.07460545
27:42.9,50:34.1,Google Snippets,No Augmentation,0.508638306,9,196,0.530940699,85.99735799
47:38.9,50:53.1,Google Snippets,No Augmentation,0.431798276,21,227,0.483036455,86.60436137
54:48.7,52:24.0,Google Snippets,Augmentation with max. window size 2,0.366531544,1,225,0.52913721,86.23853211
35:33.8,52:34.3,Google Snippets,No Augmentation,0.795880017,27,149,0.487858843,86.81304348
26:00.8,52:34.6,Google Snippets,No Augmentation,1,22,158,0.426724021,87.84250513
27:49.4,52:35.0,Google Snippets,Augmentation with max. window size 2,0.602059991,22,201,0.559265717,85.71428571
34:15.3,52:49.0,Google Snippets,No Augmentation,0.657577319,10,178,0.469881056,87.62781186
58:06.0,52:58.7,Google Snippets,Augmentation with max. window size 3,0.431798276,13,194,0.590477083,84.57943925
00:18.2,53:25.8,Google Snippets,Augmentation with max. window size 3,0.468521083,4,173,0.613508565,82.35294118
55:32.8,53:59.7,Google Snippets,Augmentation with max. window size 3,0.468521083,18,191,0.578575115,84.3615495
28:07.6,54:06.8,Google Snippets,Augmentation with max. window size 2,0.886056648,20,135,0.444179613,88.02515723
52:28.1,55:18.5,Google Snippets,No Augmentation,0.366531544,5,264,0.552194676,85.13761468
43:37.5,55:23.4,Google Snippets,No Augmentation,0.886056648,25,125,0.503204835,86.40345912
03:51.8,55:35.0,Google Snippets,Augmentation with max. window size 3,0.397940009,2,200,0.563697609,85.13513514
48:42.2,56:04.3,Google Snippets,No Augmentation,0.397940009,9,268,0.557753762,84.7972973
52:12.0,58:07.1,Google Snippets,Augmentation with max. window size 3,0.552841969,14,219,0.498228098,87.84933171
25:16.2,58:49.2,Google Snippets,No Augmentation,0.721246399,7,194,0.506261561,87.50068493
09:41.3,00:01.5,Google Snippets,No Augmentation,0.397940009,3,202,0.557375655,84.7972973
05:36.2,01:00.1,Google Snippets,Augmentation with max. window size 3,0.366531544,4,233,0.561986098,85.32110092
06:32.4,02:09.8,Google Snippets,Augmentation with max. window size 2,0.431798276,17,200,0.566747906,83.80062305
55:44.5,04:26.3,Google Snippets,Augmentation with max. window size 2,0.657577319,13,149,0.489374181,88.65030675
57:39.1,04:56.3,Google Snippets,Augmentation with max. window size 2,0.431798276,10,229,0.544503635,84.57943925
59:51.6,04:59.6,Google Snippets,Augmentation with max. window size 2,0.508638306,6,193,0.462697094,87.58256275
18:53.3,06:03.9,Google Snippets,Augmentation with max. window size 2,0.721246399,17,211,0.437692828,86.66575342
59:39.9,07:14.2,Google Snippets,Augmentation with max. window size 2,0.657577319,0,154,0.430628814,87.32106339
07:23.4,07:19.7,Google Snippets,Augmentation with max. window size 3,0.552841969,22,200,0.584017156,84.93317132
16:54.0,08:36.9,Google Snippets,Augmentation with max. window size 3,0.397940009,9,192,0.593775122,83.44594595
09:25.0,08:37.6,Google Snippets,No Augmentation,0.397940009,24,236,0.564063714,86.82432432
56:51.1,08:55.9,Google Snippets,Augmentation with max. window size 2,0.795880017,23,134,0.504248445,86.95
46:01.0,09:43.9,Google Snippets,Augmentation with max. window size 2,0.886056648,0,141,0.40886472,89.33301887
48:07.2,10:41.0,Google Snippets,No Augmentation,0.795880017,20,159,0.433509165,89.03695652
07:02.1,10:51.9,Google Snippets,Augmentation with max. window size 2,0.397940009,13,238,0.677791647,83.44594595
00:04.9,11:08.6,Google Snippets,No Augmentation,0.508638306,17,220,0.518179642,86.12945839
10:34.7,11:15.7,Google Snippets,Augmentation with max. window size 3,0.508638306,23,185,0.514740193,87.05416116
18:06.1,11:18.0,Google Snippets,Augmentation with max. window size 2,0.397940009,20,200,0.577071241,84.62837838
52:14.6,11:20.4,Google Snippets,Augmentation with max. window size 2,1,26,137,0.381857478,89.05585216
10:17.9,11:20.9,Google Snippets,Augmentation with max. window size 2,0.657577319,7,141,0.505898537,87.01431493
03:25.7,12:34.1,Google Snippets,Augmentation with max. window size 3,0.431798276,20,246,0.517509082,86.29283489
50:10.9,14:04.1,Google Snippets,Augmentation with max. window size 2,0.795880017,9,156,0.370040367,90.4173913
07:57.4,14:55.2,Google Snippets,No Augmentation,0.552841969,15,191,0.552289974,85.66221142
11:41.8,16:03.4,Google Snippets,Augmentation with max. window size 2,0.721246399,24,245,0.452083266,87.55068493
11:35.2,17:08.7,Google Snippets,Augmentation with max. window size 2,0.657577319,20,143,0.496226844,86.70756646
24:56.1,18:34.3,Google Snippets,Augmentation with max. window size 3,0.397940009,23,214,0.634363825,83.78378378
06:57.7,18:35.4,Google Snippets,Augmentation with max. window size 2,1,5,131,0.466737787,87.28716632
04:06.8,18:50.8,Google Snippets,Augmentation with max. window size 2,0.431798276,3,272,0.523370064,86.29283489
20:50.1,19:19.4,Google Snippets,No Augmentation,0.431798276,14,214,0.501238024,86.29283489
22:16.4,19:44.5,Google Snippets,Augmentation with max. window size 3,0.508638306,16,177,0.486154618,86.65785997
00:37.3,19:52.3,Google Snippets,Augmentation with max. window size 2,0.602059991,9,189,0.432421186,88.83928571
15:57.6,19:55.9,Google Snippets,No Augmentation,0.431798276,28,233,0.47378568,86.13707165
33:26.4,20:06.8,Google Snippets,No Augmentation,0.721246399,1,222,0.366334071,89.15547945
06:47.5,20:42.7,Google Snippets,No Augmentation,0.431798276,1,276,0.48675909,87.07165109
16:20.3,21:09.2,Google Snippets,Augmentation with max. window size 2,0.602059991,2,162,0.471089928,87.61160714
19:23.0,21:25.7,Google Snippets,Augmentation with max. window size 3,0.366531544,18,255,0.534451983,84.95412844
57:34.2,23:00.6,Google Snippets,No Augmentation,0.508638306,23,203,0.475457158,87.58256275
30:33.9,23:49.7,Google Snippets,No Augmentation,0.397940009,17,219,0.589971531,84.29054054
22:34.5,25:11.5,Google Snippets,Augmentation with max. window size 2,0.468521083,23,210,0.500212882,86.65710187
