Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
2017-02-03 06:57:28.977922,2017-02-03 07:02:10.221116,Tag My News (Titles Only),No Augmentation,0.8,3,192,0.67683494091,78.065687418
2017-02-03 07:02:10.221246,2017-02-03 07:06:35.734942,Tag My News (Titles Only),No Augmentation,0.9,3,167,0.689147055149,79.1134506464
2017-02-03 07:06:35.735079,2017-02-03 07:10:52.624256,Tag My News (Titles Only),No Augmentation,1.0,3,145,0.660785079002,79.7298759222
2017-02-03 07:10:52.624359,2017-02-03 07:11:54.933916,Tag My News (Titles Only),Augmentation with max. window size 2,0.1,3,277,1.06367659569,63.4920656681
2017-02-03 07:11:54.934052,2017-02-03 07:13:22.800310,Tag My News (Titles Only),Augmentation with max. window size 2,0.2,3,218,0.849519252777,74.3386268616
2017-02-03 07:13:22.800442,2017-02-03 07:15:11.004844,Tag My News (Titles Only),Augmentation with max. window size 2,0.3,3,183,0.990485072136,64.7266328335
2017-02-03 07:15:11.004980,2017-02-03 07:17:16.003151,Tag My News (Titles Only),Augmentation with max. window size 2,0.4,3,163,0.935978233814,71.1258292198
2017-02-03 07:17:16.003295,2017-02-03 07:19:26.641735,Tag My News (Titles Only),Augmentation with max. window size 2,0.5,3,137,0.75944519043,76.5889823437
2017-02-03 07:19:26.641868,2017-02-03 07:22:01.484178,Tag My News (Titles Only),Augmentation with max. window size 2,0.6,3,135,0.847457826138,74.1161674261
2017-02-03 07:22:01.484312,2017-02-03 07:24:54.627660,Tag My News (Titles Only),Augmentation with max. window size 2,0.7,3,130,0.779917925596,77.0638614893
2017-02-03 07:24:54.627795,2017-02-03 07:28:09.488760,Tag My News (Titles Only),Augmentation with max. window size 2,0.8,3,129,0.810935378075,74.7990190983
2017-02-03 07:28:09.488896,2017-02-03 07:31:32.071790,Tag My News (Titles Only),Augmentation with max. window size 2,0.9,3,124,0.695409744978,78.7488549948
2017-02-03 07:31:32.071919,2017-02-03 07:35:26.416953,Tag My News (Titles Only),Augmentation with max. window size 2,1.0,3,130,0.710909813643,76.8133044243
2017-02-03 07:35:26.417088,2017-02-03 07:36:47.121537,Tag My News (Titles Only),Augmentation with max. window size 3,0.1,3,374,1.13819301128,62.9629611969
2017-02-03 07:36:47.121660,2017-02-03 07:38:24.349526,Tag My News (Titles Only),Augmentation with max. window size 3,0.2,3,243,0.946020245552,69.8412716389
2017-02-03 07:38:24.349658,2017-02-03 07:40:04.508206,Tag My News (Titles Only),Augmentation with max. window size 3,0.3,3,167,0.939765930176,72.3104059696
2017-02-03 07:40:04.508336,2017-02-03 07:42:22.785783,Tag My News (Titles Only),Augmentation with max. window size 3,0.4,3,181,0.93752604723,68.8741743565
2017-02-03 07:42:22.785918,2017-02-03 07:44:31.413619,Tag My News (Titles Only),Augmentation with max. window size 3,0.5,3,134,0.845134675503,73.1991529465
